,date,province,avg_temp,min_temp,max_temp,day_rain,max_wind,avg_wind,avg_humi,day_sun
3051,2020-07-17,Gyeongsangbuk-do,24.0,17.7,30.4,0.0,2.1,0.9,74.4,10.8
3052,2020-07-17,Gyeongsangnam-do,22.5,16.6,28.6,0.0,3.7,1.6,77.4,12.4
3053,2020-07-17,Incheon,24.3,21.3,27.7,0.0,5.5,2.1,74.9,10.9
3054,2020-07-17,Jeju-do,23.1,20.1,25.8,0.0,6.1,2.8,71.4,11.6
3055,2020-07-17,Jeollabuk-do,24.1,20.9,29.2,0.0,3.7,1.3,75.1,6.6
3056,2020-07-17,Jeollanam-do,22.6,20.8,26.0,0.0,3.8,1.3,81.8,8.3
3057,2020-07-17,Sejong,24.1,18.3,30.5,0.0,3.4,1.0,75.8,8.8
3058,2020-07-17,Seoul,26.0,21.5,31.6,0.0,5.6,1.9,72.0,7.5
3059,2020-07-17,Ulsan,20.1,15.6,24.4,0.0,4.4,1.9,85.5,12.9
3060,2020-07-18,Busan,22.2,18.9,25.5,0.0,4.2,2.3,78.6,2.9
3061,2020-07-18,Chungcheongbuk-do,24.6,19.3,30.2,0.0,4.1,1.4,69.8,10.8
3062,2020-07-18,Chungcheongnam-do,23.6,19.6,28.4,0.0,3.2,1.0,76.1,5.9
3063,2020-07-18,Daegu,22.4,16.8,27.6,0.0,3.8,2.4,71.0,9.1
3064,2020-07-18,Daejeon,25.0,21.8,29.1,0.0,4.1,1.7,75.1,6.1
3065,2020-07-18,Gangwon-do,21.6,18.2,25.5,0.0,3.5,1.4,80.3,6.9
3066,2020-07-18,Gwangju,23.7,21.4,26.8,0.0,5.0,2.1,79.8,2.8
3067,2020-07-18,Gyeonggi-do,25.2,20.5,30.0,0.0,3.8,1.4,78.0,8.1
3068,2020-07-18,Gyeongsangbuk-do,22.3,17.4,27.3,0.0,2.1,0.9,85.6,5.1
3069,2020-07-18,Gyeongsangnam-do,22.4,17.7,26.4,0.0,2.8,1.3,80.4,3.1
3070,2020-07-18,Incheon,24.3,21.7,27.1,0.0,4.4,2.1,75.6,9.4
3071,2020-07-18,Jeju-do,24.2,20.7,26.7,0.2,5.1,1.7,75.4,0.0
3072,2020-07-18,Jeollabuk-do,24.4,21.0,28.9,0.0,3.1,1.3,73.3,3.9
3073,2020-07-18,Jeollanam-do,22.1,20.4,23.6,0.0,4.4,1.9,85.8,1.2
3074,2020-07-18,Sejong,24.6,20.7,28.8,0.0,3.6,1.3,68.9,5.6
3075,2020-07-18,Seoul,26.1,22.8,31.0,0.0,4.0,1.6,71.6,4.3
3076,2020-07-18,Ulsan,21.2,17.0,24.2,0.0,2.9,1.3,87.0,2.6
3077,2020-07-19,Busan,23.2,21.4,25.2,0.5,8.1,3.1,91.6,0.0
3078,2020-07-19,Chungcheongbuk-do,24.7,20.3,28.0,2.1,4.9,2.9,76.8,0.8
3079,2020-07-19,Chungcheongnam-do,24.6,20.1,27.9,11.6,5.7,2.5,82.9,0.2
3080,2020-07-19,Daegu,24.3,20.5,28.0,0.0,4.1,2.9,78.4,0.0
3081,2020-07-19,Daejeon,25.6,21.0,29.9,7.2,4.5,2.6,85.0,2.1
3082,2020-07-19,Gangwon-do,22.4,19.2,25.6,0.0,2.8,1.1,82.6,1.5
3083,2020-07-19,Gwangju,26.2,23.3,28.8,0.0,6.3,3.2,88.6,1.1
3084,2020-07-19,Gyeonggi-do,25.1,20.5,28.1,35.6,4.8,3.1,83.3,0.1
3085,2020-07-19,Gyeongsangbuk-do,24.7,21.6,28.2,0.2,2.6,1.3,92.8,0.0
3086,2020-07-19,Gyeongsangnam-do,23.7,20.8,25.5,0.1,4.7,1.8,92.5,0.0
3087,2020-07-19,Incheon,24.4,21.1,27.0,22.0,6.7,4.0,79.5,0.0
3088,2020-07-19,Jeju-do,29.1,23.0,34.3,0.0,10.7,3.2,70.8,3.3
3089,2020-07-19,Jeollabuk-do,27.1,22.1,30.2,0.4,4.0,2.6,71.8,2.5
3090,2020-07-19,Jeollanam-do,24.0,21.5,26.9,18.0,10.7,4.7,97.4,0.0
3091,2020-07-19,Sejong,24.7,20.0,28.2,12.7,3.1,1.7,78.9,1.6
3092,2020-07-19,Seoul,24.0,20.6,26.6,29.1,4.3,2.7,81.6,0.0
3093,2020-07-19,Ulsan,23.5,20.6,26.8,0.2,3.9,1.0,96.5,0.0
3094,2020-07-20,Busan,24.9,23.7,26.4,1.1,13.2,7.1,89.8,0.3
3095,2020-07-20,Chungcheongbuk-do,24.4,21.3,28.2,17.0,3.9,1.7,86.0,0.0
3096,2020-07-20,Chungcheongnam-do,23.8,21.5,27.2,6.5,3.6,1.8,92.5,0.1
3097,2020-07-20,Daegu,29.1,25.9,32.8,0.9,5.5,2.3,63.4,1.7
3098,2020-07-20,Daejeon,24.5,22.5,29.3,20.2,6.3,2.1,92.9,0.2
3099,2020-07-20,Gangwon-do,28.0,22.7,30.5,0.0,6.2,2.5,67.5,0.1
3100,2020-07-20,Gwangju,24.8,21.8,27.2,6.1,6.3,2.8,94.1,0.5
3101,2020-07-20,Gyeonggi-do,24.0,22.5,27.8,1.8,6.2,3.1,90.8,0.0
3102,2020-07-20,Gyeongsangbuk-do,27.2,23.4,32.1,11.5,2.5,1.2,90.0,3.8
3103,2020-07-20,Gyeongsangnam-do,25.8,23.4,29.6,1.0,4.7,2.2,89.5,0.9
3104,2020-07-20,Incheon,23.1,21.6,25.8,2.3,9.3,4.8,87.4,1.4
3105,2020-07-20,Jeju-do,26.4,22.8,29.9,1.2,12.1,4.2,84.1,3.8
3106,2020-07-20,Jeollabuk-do,24.3,22.0,28.8,50.2,7.0,2.4,87.4,0.6
3107,2020-07-20,Jeollanam-do,24.5,23.0,27.0,0.8,10.4,4.8,95.4,3.3
3108,2020-07-20,Sejong,24.1,21.7,29.2,14.4,4.6,1.9,84.9,0.5
3109,2020-07-20,Seoul,23.8,22.4,26.6,3.6,7.0,3.7,86.3,0.0
3110,2020-07-20,Ulsan,27.8,25.9,30.5,0.0,6.1,3.7,82.0,4.5
3111,2020-07-21,Busan,24.9,22.6,28.6,3.4,5.5,2.8,84.6,5.3
3112,2020-07-21,Chungcheongbuk-do,24.9,21.2,30.4,0.0,2.7,0.9,74.1,8.4
3113,2020-07-21,Chungcheongnam-do,24.3,20.8,29.1,0.0,2.4,0.6,80.3,9.0
3114,2020-07-21,Daegu,26.9,22.8,31.8,5.9,3.7,1.6,64.9,6.6
3115,2020-07-21,Daejeon,25.9,22.0,30.0,0.0,2.0,0.6,79.3,10.3
3116,2020-07-21,Gangwon-do,27.1,23.8,30.5,0.0,4.5,2.4,64.1,10.4
3117,2020-07-21,Gwangju,24.7,21.6,29.1,9.4,3.4,1.0,87.8,4.0
3118,2020-07-21,Gyeonggi-do,24.7,21.5,29.9,0.0,3.7,1.4,82.0,7.7
3119,2020-07-21,Gyeongsangbuk-do,26.4,22.1,31.5,0.0,2.0,0.9,82.3,7.9
3120,2020-07-21,Gyeongsangnam-do,26.0,22.6,31.3,6.2,2.8,1.5,81.6,6.6
3121,2020-07-21,Incheon,23.8,21.3,27.5,0.0,4.2,2.0,79.3,9.1
3122,2020-07-21,Jeju-do,24.6,22.6,27.2,4.4,4.6,1.6,89.4,0.9
3123,2020-07-21,Jeollabuk-do,24.9,21.5,30.5,0.3,2.9,1.0,77.0,7.4
3124,2020-07-21,Jeollanam-do,24.0,22.6,25.8,24.2,5.1,1.9,90.9,3.3
3125,2020-07-21,Sejong,24.8,21.1,29.8,0.0,2.5,0.9,73.4,10.0
3126,2020-07-21,Seoul,25.0,21.4,30.5,0.0,4.2,1.6,77.0,4.0
3127,2020-07-21,Ulsan,26.1,22.7,31.5,2.8,3.5,1.7,75.8,9.8
3128,2020-07-22,Busan,22.5,21.4,23.9,105.3,2.9,1.3,95.6,0.0
3129,2020-07-22,Chungcheongbuk-do,22.5,21.5,23.7,30.6,3.9,1.1,92.1,0.0
3130,2020-07-22,Chungcheongnam-do,22.3,21.3,24.0,40.1,2.1,0.4,98.9,0.0
3131,2020-07-22,Daegu,22.5,21.5,25.1,45.6,3.8,0.9,94.3,0.0
3132,2020-07-22,Daejeon,23.5,21.8,25.2,25.1,2.9,0.9,94.9,0.0
3133,2020-07-22,Gangwon-do,24.6,22.0,28.1,0.0,2.5,1.1,78.5,0.3
3134,2020-07-22,Gwangju,23.0,22.1,24.1,19.7,2.5,0.4,99.0,0.0
3135,2020-07-22,Gyeonggi-do,22.6,21.7,23.7,92.9,3.0,0.9,96.5,0.0
3136,2020-07-22,Gyeongsangbuk-do,22.8,21.7,26.6,45.1,2.4,0.7,99.0,0.0
3137,2020-07-22,Gyeongsangnam-do,22.9,21.5,25.2,60.0,2.9,0.9,97.4,0.0
3138,2020-07-22,Incheon,22.3,21.2,23.7,25.0,3.5,1.7,96.1,0.0
3139,2020-07-22,Jeju-do,26.8,23.8,30.4,0.0,6.6,2.8,85.8,2.1
3140,2020-07-22,Jeollabuk-do,22.1,21.1,24.2,30.0,3.6,0.9,93.3,0.0
3141,2020-07-22,Jeollanam-do,23.2,22.4,24.3,12.2,4.4,1.7,99.9,0.0
3142,2020-07-22,Sejong,22.9,20.9,24.9,22.8,1.7,0.8,91.4,0.0
3143,2020-07-22,Seoul,23.7,22.6,25.7,11.5,3.4,1.6,89.3,0.0
3144,2020-07-22,Ulsan,22.2,21.5,24.4,64.4,2.5,1.0,98.0,0.0
3145,2020-07-23,Busan,21.8,21.2,23.0,176.2,4.8,2.5,97.3,0.0
3146,2020-07-23,Chungcheongbuk-do,21.1,19.3,22.1,51.4,7.5,3.2,88.9,0.0
3147,2020-07-23,Chungcheongnam-do,21.3,20.2,22.5,56.7,7.4,3.0,97.1,0.0
3148,2020-07-23,Daegu,21.7,21.0,22.5,63.1,8.5,3.5,91.8,0.0
3149,2020-07-23,Daejeon,21.7,20.8,22.9,52.8,6.7,2.3,97.0,0.0
3150,2020-07-23,Gangwon-do,21.6,19.8,24.1,30.1,3.5,1.3,91.9,0.0
3151,2020-07-23,Gwangju,22.8,21.5,25.0,54.1,6.2,2.4,98.4,0.1
3152,2020-07-23,Gyeonggi-do,21.6,19.7,23.1,90.1,8.0,3.2,96.9,0.0
3153,2020-07-23,Gyeongsangbuk-do,21.6,20.8,22.8,56.0,3.4,1.2,99.0,0.0
3154,2020-07-23,Gyeongsangnam-do,22.3,21.7,23.3,87.4,4.6,1.6,98.1,0.0
3155,2020-07-23,Incheon,20.9,18.7,22.4,101.8,9.8,4.2,94.4,0.0
3156,2020-07-23,Jeju-do,26.5,23.6,30.5,9.2,10.5,4.3,82.8,0.0
3157,2020-07-23,Jeollabuk-do,22.4,20.8,24.9,59.6,4.3,1.8,92.5,0.0
3158,2020-07-23,Jeollanam-do,22.6,21.5,25.1,114.7,11.8,4.6,99.4,0.0
3159,2020-07-23,Sejong,21.5,20.6,22.7,51.3,6.7,2.3,93.0,0.0
3160,2020-07-23,Seoul,21.1,18.5,22.6,103.1,8.3,3.6,95.5,0.0
3161,2020-07-23,Ulsan,21.5,20.8,22.7,108.5,5.3,1.8,98.0,0.0
3162,2020-07-24,Busan,21.6,20.1,24.1,2.3,9.9,5.6,88.5,1.7
3163,2020-07-24,Chungcheongbuk-do,21.8,19.2,24.2,3.5,6.8,2.5,82.3,0.0
3164,2020-07-24,Chungcheongnam-do,21.4,19.1,24.3,15.2,6.3,2.4,90.8,0.2
3165,2020-07-24,Daegu,21.3,20.2,23.0,11.5,5.5,2.8,91.1,0.0
3166,2020-07-24,Daejeon,21.6,20.1,24.2,13.5,4.3,1.6,96.3,0.4
3167,2020-07-24,Gangwon-do,20.5,18.3,22.0,121.8,5.1,2.5,98.8,0.0
3168,2020-07-24,Gwangju,20.9,19.8,22.7,21.9,8.3,2.2,98.9,0.0
3169,2020-07-24,Gyeonggi-do,23.3,20.3,27.2,1.4,6.6,3.1,74.0,0.9
3170,2020-07-24,Gyeongsangbuk-do,21.1,19.9,23.3,30.3,2.6,1.1,98.9,0.0
3171,2020-07-24,Gyeongsangnam-do,21.4,20.1,23.3,4.0,5.8,2.6,92.6,0.0
3172,2020-07-24,Incheon,22.4,18.9,25.9,7.8,10.1,5.3,71.5,3.4
3173,2020-07-24,Jeju-do,23.0,21.3,25.1,2.4,9.9,6.6,84.3,1.6
3174,2020-07-24,Jeollabuk-do,21.7,20.7,23.7,17.6,3.5,1.7,92.5,0.0
3175,2020-07-24,Jeollanam-do,20.9,20.3,22.5,9.4,11.8,6.3,97.1,0.2
3176,2020-07-24,Sejong,21.2,19.4,23.5,22.8,3.8,1.7,90.9,0.2
3177,2020-07-24,Seoul,22.5,18.7,26.8,2.9,8.7,4.6,74.3,1.0
3178,2020-07-24,Ulsan,22.5,20.5,25.7,10.5,4.8,2.2,89.4,2.2
3179,2020-07-25,Busan,21.3,20.0,23.7,1.5,7.0,3.6,90.8,1.1
3180,2020-07-25,Chungcheongbuk-do,22.5,20.0,26.5,4.2,3.5,1.0,89.1,0.5
3181,2020-07-25,Chungcheongnam-do,22.5,20.0,26.9,0.8,3.0,0.7,92.3,0.4
3182,2020-07-25,Daegu,21.9,20.1,24.8,13.7,3.3,1.2,93.6,0.0
3183,2020-07-25,Daejeon,22.7,20.9,25.3,2.6,2.2,0.8,94.9,0.5
3184,2020-07-25,Gangwon-do,20.9,20.2,21.4,54.5,3.6,1.8,99.8,0.0
3185,2020-07-25,Gwangju,22.0,20.2,24.3,1.6,2.9,1.2,97.4,0.4
3186,2020-07-25,Gyeonggi-do,25.2,22.4,29.4,0.0,3.8,2.0,70.1,4.7
3187,2020-07-25,Gyeongsangbuk-do,22.2,20.2,25.7,9.5,2.0,0.7,97.9,2.1
3188,2020-07-25,Gyeongsangnam-do,21.6,20.1,24.8,0.3,4.2,1.8,94.6,0.6
3189,2020-07-25,Incheon,24.4,22.0,28.4,0.0,6.8,4.3,64.3,6.6
3190,2020-07-25,Jeju-do,23.7,21.2,26.6,0.0,6.7,4.5,79.5,4.2
3191,2020-07-25,Jeollabuk-do,23.2,20.7,26.9,0.1,4.0,1.5,86.0,1.0
3192,2020-07-25,Jeollanam-do,21.6,20.7,23.4,1.4,5.9,3.5,96.0,1.5
3193,2020-07-25,Sejong,22.5,20.6,26.2,10.6,3.7,1.4,89.0,0.7
3194,2020-07-25,Seoul,24.3,22.3,29.0,0.0,6.1,3.1,69.3,1.9
3195,2020-07-25,Ulsan,22.0,20.5,25.5,2.4,3.1,1.5,93.9,2.4
3196,2020-07-26,Busan,23.9,20.2,27.1,0.0,5.1,3.0,80.6,11.0
3197,2020-07-26,Chungcheongbuk-do,22.7,20.3,27.8,1.0,2.7,0.6,89.1,1.6
3198,2020-07-26,Chungcheongnam-do,23.1,20.1,26.7,0.2,1.7,0.6,90.9,2.1
3199,2020-07-26,Daegu,25.0,21.3,30.2,0.0,3.4,1.7,75.0,6.2
3200,2020-07-26,Daejeon,24.0,22.0,27.4,0.4,2.3,0.6,93.5,1.6
3201,2020-07-26,Gangwon-do,21.2,19.6,24.4,4.8,4.5,1.6,92.4,1.0
3202,2020-07-26,Gwangju,23.3,19.6,28.4,0.0,3.9,1.5,88.8,3.8
3203,2020-07-26,Gyeonggi-do,25.0,22.5,29.2,0.0,4.0,1.5,77.8,4.8
3204,2020-07-26,Gyeongsangbuk-do,23.5,21.3,28.5,3.9,1.9,0.8,97.0,2.0
3205,2020-07-26,Gyeongsangnam-do,24.0,19.8,29.0,0.0,4.9,1.9,84.4,11.3
3206,2020-07-26,Incheon,24.2,21.5,27.9,0.0,5.2,2.3,71.9,5.6
3207,2020-07-26,Jeju-do,23.4,20.7,25.5,0.0,5.8,2.4,82.0,9.8
3208,2020-07-26,Jeollabuk-do,23.6,21.6,28.8,0.5,3.1,1.1,83.4,2.3
3209,2020-07-26,Jeollanam-do,22.9,20.1,26.2,0.0,4.4,1.7,84.4,12.0
3210,2020-07-26,Sejong,23.6,21.2,28.1,0.0,2.1,0.9,87.9,1.9
3211,2020-07-26,Seoul,25.4,21.6,29.6,0.0,3.3,2.0,69.3,5.6
3212,2020-07-26,Ulsan,24.1,20.2,28.3,0.0,4.6,1.5,87.4,10.5
3213,2020-07-27,Busan,22.6,21.5,24.7,32.1,3.5,1.8,94.4,0.0
3214,2020-07-27,Chungcheongbuk-do,23.4,21.1,27.2,7.0,2.9,1.2,87.9,0.2
3215,2020-07-27,Chungcheongnam-do,23.6,21.4,26.7,1.3,2.7,1.1,92.1,0.2
3216,2020-07-27,Daegu,22.6,21.3,24.6,16.9,4.2,2.9,89.9,0.0
3217,2020-07-27,Daejeon,24.4,22.3,27.2,2.6,2.8,1.1,90.3,0.3
3218,2020-07-27,Gangwon-do,20.8,20.3,21.9,1.5,2.5,0.9,96.4,0.0
3219,2020-07-27,Gwangju,23.2,20.9,27.2,8.9,2.2,0.9,94.1,0.0
3220,2020-07-27,Gyeonggi-do,24.6,22.6,27.1,1.9,2.9,1.1,91.0,0.3
3221,2020-07-27,Gyeongsangbuk-do,22.9,21.2,25.4,8.3,1.7,0.6,99.0,0.0
3222,2020-07-27,Gyeongsangnam-do,23.3,21.9,26.5,40.1,2.9,0.9,95.0,0.0
3223,2020-07-27,Incheon,23.4,22.4,24.4,4.9,3.1,1.5,90.6,0.0
3224,2020-07-27,Jeju-do,24.8,22.6,27.9,71.5,4.5,1.9,91.8,0.0
3225,2020-07-27,Jeollabuk-do,23.9,21.5,28.0,4.0,2.3,0.9,85.3,0.1
3226,2020-07-27,Jeollanam-do,22.7,22.0,23.9,16.4,5.6,2.4,95.4,0.0
3227,2020-07-27,Sejong,23.7,21.6,27.3,15.0,2.4,1.1,88.0,0.2
3228,2020-07-27,Seoul,24.3,22.9,25.5,2.2,3.2,2.2,86.4,0.0
3229,2020-07-27,Ulsan,22.6,21.3,25.0,43.7,2.5,1.3,96.6,0.0
3230,2020-07-28,Busan,21.9,21.5,22.8,46.5,2.4,1.5,96.6,0.0
3231,2020-07-28,Chungcheongbuk-do,23.3,20.8,27.0,6.7,3.5,1.3,90.4,0.0
3232,2020-07-28,Chungcheongnam-do,23.5,21.6,25.9,4.5,2.7,1.1,94.1,0.0
3233,2020-07-28,Daegu,22.3,21.3,24.2,14.6,4.3,2.7,91.8,0.0
3234,2020-07-28,Daejeon,24.0,21.7,26.9,6.6,2.5,1.0,95.9,0.0
3235,2020-07-28,Gangwon-do,21.3,20.3,22.3,3.9,2.2,0.7,96.4,0.0
3236,2020-07-28,Gwangju,25.0,22.5,29.0,47.8,4.7,1.1,98.1,0.2
3237,2020-07-28,Gyeonggi-do,24.2,22.8,25.7,1.9,3.6,1.4,91.3,0.3
3238,2020-07-28,Gyeongsangbuk-do,22.7,21.4,24.5,19.8,1.6,0.4,99.0,0.0
3239,2020-07-28,Gyeongsangnam-do,23.3,21.8,25.4,31.6,2.5,1.1,97.5,0.0
3240,2020-07-28,Incheon,24.3,22.9,25.7,0.1,2.9,1.8,84.8,0.2
3241,2020-07-28,Jeju-do,28.7,25.1,33.8,2.0,5.9,2.7,79.1,6.5
3242,2020-07-28,Jeollabuk-do,25.1,22.1,29.0,9.9,3.1,0.7,90.5,0.0
3243,2020-07-28,Jeollanam-do,24.3,22.9,26.8,2.8,5.7,1.7,99.4,0.9
3244,2020-07-28,Sejong,23.9,21.4,26.6,1.3,3.1,1.2,89.0,0.0
3245,2020-07-28,Seoul,24.4,22.7,26.4,0.4,3.1,2.0,84.8,0.0
3246,2020-07-28,Ulsan,21.9,21.0,23.9,33.5,2.5,0.8,97.8,0.0
3247,2020-07-29,Busan,23.2,21.9,24.8,14.3,3.2,1.2,96.5,0.1
3248,2020-07-29,Chungcheongbuk-do,23.5,22.0,25.5,82.3,5.6,1.3,92.4,0.2
3249,2020-07-29,Chungcheongnam-do,23.9,22.9,25.1,71.3,3.0,1.2,99.3,0.0
3250,2020-07-29,Daegu,23.1,21.6,24.7,3.9,4.3,2.0,94.4,0.0
3251,2020-07-29,Daejeon,24.7,22.5,26.2,67.9,1.9,0.7,97.0,0.0
3252,2020-07-29,Gangwon-do,21.8,20.6,23.5,19.4,2.5,0.7,94.6,0.0
3253,2020-07-29,Gwangju,24.9,23.2,26.2,115.5,3.1,1.1,99.0,0.0
3254,2020-07-29,Gyeonggi-do,24.7,23.2,27.8,87.0,4.4,1.6,97.9,0.2
3255,2020-07-29,Gyeongsangbuk-do,23.4,22.1,25.2,21.5,1.2,0.3,99.0,0.0
3256,2020-07-29,Gyeongsangnam-do,23.9,22.1,27.3,39.9,2.8,0.6,98.9,0.1
3257,2020-07-29,Incheon,24.0,23.3,24.9,13.8,3.4,1.8,96.4,0.0
3258,2020-07-29,Jeju-do,27.9,25.7,30.9,0.5,4.9,1.8,84.6,6.8
3259,2020-07-29,Jeollabuk-do,24.9,23.6,26.5,51.7,2.5,1.3,92.4,0.1
3260,2020-07-29,Jeollanam-do,24.9,23.4,28.1,0.3,6.6,1.4,99.1,2.5
3261,2020-07-29,Sejong,24.6,22.9,26.5,26.6,3.0,0.8,94.3,0.0
3262,2020-07-29,Seoul,23.7,22.6,24.9,50.1,3.4,2.0,95.8,0.0
3263,2020-07-29,Ulsan,23.0,21.8,23.9,8.0,3.1,0.8,98.0,0.0
3264,2020-07-30,Busan,24.0,22.0,27.9,50.0,7.0,2.8,91.5,2.1
3265,2020-07-30,Chungcheongbuk-do,24.2,22.1,28.1,50.5,3.1,1.1,91.1,2.6
3266,2020-07-30,Chungcheongnam-do,24.5,23.0,27.3,52.0,2.2,0.7,97.5,0.2
3267,2020-07-30,Daegu,23.1,21.2,25.0,36.0,4.0,1.0,91.8,0.9
3268,2020-07-30,Daejeon,25.0,23.2,27.0,141.3,3.6,1.4,96.0,0.4
3269,2020-07-30,Gangwon-do,22.9,21.2,26.1,9.7,2.4,0.9,90.4,1.5
3270,2020-07-30,Gwangju,26.8,24.8,30.1,3.2,4.7,2.1,96.6,3.5
3271,2020-07-30,Gyeonggi-do,24.8,22.6,28.3,0.2,3.7,1.5,94.0,2.9
3272,2020-07-30,Gyeongsangbuk-do,22.9,21.3,25.5,20.4,1.8,0.5,99.0,0.8
3273,2020-07-30,Gyeongsangnam-do,23.4,21.6,29.3,22.0,4.8,0.9,97.0,1.6
3274,2020-07-30,Incheon,23.7,22.1,25.6,0.2,3.5,1.8,90.3,6.2
3275,2020-07-30,Jeju-do,27.8,25.4,31.0,0.0,4.6,1.8,83.8,7.7
3276,2020-07-30,Jeollabuk-do,25.7,23.8,28.3,114.6,2.9,1.2,90.3,1.1
3277,2020-07-30,Jeollanam-do,25.3,23.2,29.5,87.4,8.9,2.4,96.9,6.4
3278,2020-07-30,Sejong,25.2,23.8,27.5,76.7,3.1,1.0,93.8,0.6
3279,2020-07-30,Seoul,25.3,23.4,28.4,0.1,3.8,2.1,85.5,3.0
3280,2020-07-30,Ulsan,22.7,20.9,26.2,20.1,4.5,1.2,96.9,0.6
3281,2020-07-31,Busan,26.1,22.8,30.6,0.0,4.5,2.5,84.0,7.7
3282,2020-07-31,Chungcheongbuk-do,25.9,23.2,29.3,0.0,2.9,0.8,84.9,3.2
3283,2020-07-31,Chungcheongnam-do,25.5,22.8,29.3,0.0,2.4,0.6,92.3,2.9
3284,2020-07-31,Daegu,26.1,21.9,31.5,0.4,3.2,1.2,81.0,2.5
3285,2020-07-31,Daejeon,25.9,23.7,30.0,16.5,3.2,0.7,93.5,3.2
3286,2020-07-31,Gangwon-do,29.4,24.4,33.4,0.0,3.9,2.3,60.0,9.6
3287,2020-07-31,Gwangju,27.4,24.9,30.7,0.0,2.8,1.3,91.5,2.0
3288,2020-07-31,Gyeonggi-do,25.9,22.5,30.0,0.1,3.8,1.3,92.3,2.6
3289,2020-07-31,Gyeongsangbuk-do,25.6,21.2,31.3,0.0,1.9,0.5,95.0,3.1
3290,2020-07-31,Gyeongsangnam-do,26.1,21.4,31.7,0.0,2.7,1.0,87.3,4.4
3291,2020-07-31,Incheon,24.9,21.9,28.2,0.0,3.8,1.9,88.3,6.1
3292,2020-07-31,Jeju-do,26.9,25.1,29.5,0.0,5.5,1.9,87.6,8.6
3293,2020-07-31,Jeollabuk-do,26.3,24.2,29.9,34.5,3.1,1.0,88.6,1.3
3294,2020-07-31,Jeollanam-do,25.8,23.7,29.0,0.0,6.4,3.1,93.0,8.0
3295,2020-07-31,Sejong,25.9,23.6,30.4,4.3,2.4,0.8,89.0,3.7
3296,2020-07-31,Seoul,26.2,22.8,29.6,1.5,4.6,2.0,81.9,5.0
3297,2020-07-31,Ulsan,26.1,21.2,32.0,0.0,2.8,1.1,87.6,4.6
3298,2020-08-01,Busan,26.9,24.3,30.0,0.0,6.8,3.7,81.4,7.1
3299,2020-08-01,Chungcheongbuk-do,26.0,22.7,30.2,21.4,3.0,1.0,83.9,2.8
3300,2020-08-01,Chungcheongnam-do,25.3,22.9,29.6,17.4,3.6,1.0,92.5,2.2
3301,2020-08-01,Daegu,27.7,23.9,34.1,0.1,3.3,1.1,74.9,4.7
3302,2020-08-01,Daejeon,25.8,23.7,30.4,17.5,4.7,1.2,92.0,3.5
3303,2020-08-01,Gangwon-do,27.7,24.4,30.5,0.8,4.8,2.0,74.6,1.6
3304,2020-08-01,Gwangju,26.3,23.0,30.0,2.9,5.1,1.5,93.5,3.4
3305,2020-08-01,Gyeonggi-do,26.2,24.0,29.2,28.7,4.4,2.0,91.4,0.3
3306,2020-08-01,Gyeongsangbuk-do,26.8,23.7,31.2,1.6,1.4,0.5,94.4,3.7
3307,2020-08-01,Gyeongsangnam-do,27.5,24.4,32.2,0.0,4.9,1.4,82.6,7.0
3308,2020-08-01,Incheon,24.4,23.2,25.5,38.2,5.5,3.0,93.6,0.1
3309,2020-08-01,Jeju-do,28.2,25.5,30.7,0.0,4.8,1.6,74.9,6.7
3310,2020-08-01,Jeollabuk-do,26.3,24.2,30.8,7.1,3.0,1.3,84.6,3.5
3311,2020-08-01,Jeollanam-do,26.4,24.4,29.0,0.0,5.7,2.6,91.9,5.5
3312,2020-08-01,Sejong,25.2,23.0,30.5,30.0,3.5,1.2,89.5,2.5
3313,2020-08-01,Seoul,25.3,24.3,26.9,39.1,4.9,1.7,90.9,0.0
3314,2020-08-01,Ulsan,28.2,24.4,33.3,0.0,4.4,2.0,79.1,8.2
3315,2020-08-02,Busan,26.8,24.2,30.0,0.0,8.1,4.4,83.6,5.6
3316,2020-08-02,Chungcheongbuk-do,24.7,22.7,28.2,17.1,5.0,1.0,91.8,0.0
3317,2020-08-02,Chungcheongnam-do,25.7,22.8,29.0,6.7,3.9,1.2,92.6,0.5
3318,2020-08-02,Daegu,28.6,24.6,33.4,0.0,4.3,1.3,69.6,3.3
3319,2020-08-02,Daejeon,27.7,23.8,30.6,5.4,4.7,2.3,86.0,3.8
3320,2020-08-02,Gangwon-do,27.7,23.7,33.0,3.9,4.5,1.6,76.0,5.6
3321,2020-08-02,Gwangju,27.4,25.5,30.4,0.7,6.8,3.0,91.1,3.3
3322,2020-08-02,Gyeonggi-do,25.2,23.3,28.1,86.7,8.5,2.0,97.6,0.0
3323,2020-08-02,Gyeongsangbuk-do,27.5,23.6,31.1,0.0,2.2,0.7,93.9,0.9
3324,2020-08-02,Gyeongsangnam-do,27.8,25.5,31.6,0.0,4.4,2.1,82.4,4.6
3325,2020-08-02,Incheon,24.0,22.4,25.0,21.6,7.9,3.9,96.0,0.0
3326,2020-08-02,Jeju-do,29.3,26.7,34.0,0.0,6.0,2.2,72.8,11.2
3327,2020-08-02,Jeollabuk-do,28.0,25.6,32.0,0.0,3.1,1.6,75.8,2.2
3328,2020-08-02,Jeollanam-do,26.6,25.2,28.9,0.0,6.8,3.3,95.4,5.3
3329,2020-08-02,Sejong,26.9,23.1,29.8,29.3,3.3,2.0,84.6,2.0
